KEYWORD,MATCHING SENTENCE,PAGE URL
note,Release Notes,https://altair-viz.github.io/gallery/errorbars_with_ci.html
note,Release Notes,https://altair-viz.github.io/gallery/scatter_linked_brush.html
note,Release Notes,https://altair-viz.github.io/gallery/scatter_linked_brush.html
note,Release Notes,https://altair-viz.github.io/gallery/line_with_ci.html
note,Release Notes,https://altair-viz.github.io/gallery/line_with_ci.html
note,Release Notes,https://altair-viz.github.io/gallery/natural_disasters.html
note,Release Notes,https://altair-viz.github.io/gallery/natural_disasters.html
note,Release Notes,https://altair-viz.github.io/gallery/bar_rounded.html
note,Release Notes,https://altair-viz.github.io/gallery/bar_rounded.html
note,Release Notes,https://altair-viz.github.io/gallery/streamgraph.html
note,Release Notes,https://altair-viz.github.io/gallery/streamgraph.html
note,Release Notes,https://altair-viz.github.io/gallery/multiline_tooltip.html
note,Release Notes,https://altair-viz.github.io/gallery/multiline_tooltip.html
only,"The following example employs a little trick to isolate the x-position of the
cursor: we add some transparent points with only an x encoding (no y encoding)
and tie a nearest selection to these, tied to the “x” field.",https://altair-viz.github.io/gallery/multiline_tooltip.html
note,Release Notes,https://altair-viz.github.io/gallery/choropleth.html
note,Release Notes,https://altair-viz.github.io/gallery/choropleth.html
note,Release Notes,https://altair-viz.github.io/gallery/select_detail.html
note,Release Notes,https://altair-viz.github.io/gallery/select_detail.html
note,Release Notes,https://altair-viz.github.io/gallery/interactive_cross_highlight.html
note,Release Notes,https://altair-viz.github.io/gallery/interactive_cross_highlight.html
note,Release Notes,https://altair-viz.github.io/gallery/seattle_weather_interactive.html
note,Release Notes,https://altair-viz.github.io/gallery/seattle_weather_interactive.html
note,Release Notes,https://altair-viz.github.io/gallery/london_tube.html
note,Release Notes,https://altair-viz.github.io/gallery/london_tube.html
note,Release Notes,https://altair-viz.github.io/gallery/ridgeline_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/ridgeline_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/violin_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/violin_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/strip_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/strip_plot.html
note,Release Notes,https://altair-viz.github.io/gallery/table_bubble_plot_github.html
note,Release Notes,https://altair-viz.github.io/gallery/table_bubble_plot_github.html
note,Release Notes,https://altair-viz.github.io/gallery/radial_chart.html
note,Release Notes,https://altair-viz.github.io/gallery/radial_chart.html
note,Release Notes,https://altair-viz.github.io/gallery/boxplot.html
note,Release Notes,https://altair-viz.github.io/gallery/boxplot.html
note,Note that the default value of the extent property is 1.,https://altair-viz.github.io/gallery/boxplot.html
note,Release Notes,https://altair-viz.github.io/gallery/mosaic_with_labels.html
note,Release Notes,https://altair-viz.github.io/gallery/mosaic_with_labels.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/getting_started/overview.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/getting_started/installation.html
note,"At this point, you should be able to open Jupyter Notebook or JupyterLab
                  and execute any of the code from the Example Gallery.",https://altair-viz.github.io/altair-viz-v4/getting_started/installation.html
should,"At this point, you should be able to open Jupyter Notebook or JupyterLab
                  and execute any of the code from the Example Gallery.",https://altair-viz.github.io/altair-viz-v4/getting_started/installation.html
note,"For more information on how to display charts in various notebook environments
                  and non-notebook IDEs, see Displaying
                      Altair Charts.",https://altair-viz.github.io/altair-viz-v4/getting_started/installation.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/getting_started/starting.html
note,"This tutorial will assume you are working within a Jupyter notebook user
                  interface, so that plots are automatically rendered.",https://altair-viz.github.io/altair-viz-v4/getting_started/starting.html
only,"When using Altair, datasets are most commonly provided as a Dataframe.",https://altair-viz.github.io/altair-viz-v4/getting_started/starting.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/gallery/index.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
must,"notice the extra markup required in the encoding; because Altair cannot infer
                  the types within a Data
                  object, we must specify them manually
                  (here we use Encoding Shorthands to specify ordinal (O) for x
                  and quantitative (Q) for y; see Encoding Data Types).",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
must,"Similarly, we must also specify the data type when referencing data by URL:",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
only,"By design Altair only accesses dataframe columns, not dataframe indices.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
must,"Notice that unlike the pandas melt function we must
                      explicitly specify the columns
                      to be folded.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
only,The most basic Feature is an entity that only contains a Geometry object.,https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
must,This properties member must exist in a valid Feature entity.,https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
only,"The nested “type”: “zz” in the properties member is overwritten by
                    “type”:”Feature”
                    and only the metadata stored in the properties member is serialized.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
only,"Meaning that
                    foreign members and the commonly used identifier are not serialized.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
only,"To directly
                    use a GeoDataFrame with Altair means in practice that only the column-name
                    type
                    should be avoided.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
should,"To directly
                    use a GeoDataFrame with Altair means in practice that only the column-name
                    type
                    should be avoided.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
should,"Meaning that the exterior rings should be counterclockwise and interior
                    rings are clockwise.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
should,"Meaning that exterior rings should be clockwise and interior rings should be
                    counterclockwise.",https://altair-viz.github.io/altair-viz-v4/user_guide/data.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
should,Type of stacking offset if the field should be stacked.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"stack is only
                            applicable for x,
                            y, theta, and radius channels with
                            continuous domains.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
should,"Boolean flag indicating if facet’s subviews should be centered relative to their respective
                            rows or columns.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null is not supported
                            for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null is not supported
                            for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"- If set to flush, only the
                                specified width and height values for the sub-view will be used.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"- If set to flush, only the
                                specified width and height values for the sub-view will be used.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
should,"Boolean flag indicating if subviews should be centered relative to their respective rows or
                            columns.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Note:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"This property is only for: - the general (wrappable) concat operator
                                (not hconcat/vconcat) - the
                                facet and
                                repeat
                                operator with one field/repetition definition (without row/column nesting)",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"This property is only for: - the general (wrappable) concat operator
                                (not hconcat/vconcat) - the
                                facet and
                                repeat
                                operator with one field/repetition definition (without row/column nesting)",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null is not supported
                            for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null is not supported
                            for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: The label text and value can be assessed via the label and value properties of
                            the axis’s backing datum object.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: The label text and value can be assessed via the label and value properties of
                            the axis’s backing datum object.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
should,Type of stacking offset if the field should be stacked.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"stack is only
                            applicable for x,
                            y, theta, and radius channels with
                            continuous domains.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
only,"Note: A field definition’s condition property
                            can only contain conditional value
                              definitions since Vega-Lite only allows at most one encoded field per encoding
                            channel.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes: 1) Dots (.,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
not support,"Note: null and sorting by
                            another channel is not supported for row and column.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Notes:,https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,"Note: - Data type describes the
                            semantics of the data rather than the primitive data types (number, string, etc.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
must,", x2, y2, xError, yError) do not have
                            type as they must
                            have exactly the same type as their primary channels (e.",https://altair-viz.github.io/altair-viz-v4/user_guide/encoding.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
should,"The mark property is what
                  specifies how exactly those attributes
                  should be represented on the plot.",https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,"Note that the default behavior is to display outliers as points, where an outlier is defined as
                      any point more than 1.",https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Note: Expression reference is not supported for range marks.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
not support,Note: Expression reference is not supported for range marks.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Note: Expression reference is not supported for range marks.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
not support,Note: Expression reference is not supported for range marks.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Note: - This property cannot be used in a style config.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
should,Whether the mark’s color should be used as fill color instead of stroke color.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Note: This property cannot be used in a style config.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
should,Defines how Vega-Lite should handle marks for invalid values (null and NaN).,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
should,"- For bar, rule and tick, this determines whether the size
                            of the bar and tick should be applied to x or y dimension.",https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,"Note that this value sets the area of the symbol;
                            the side lengths will increase with the square root of this value.",https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Note: Any specified style will augment the default style.,https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
should,"The tooltip text string to show upon mouse hover or an object defining which fields should
                            the tooltip be derived from.",https://altair-viz.github.io/altair-viz-v4/user_guide/marks.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/transform/index.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/interactions.html
only,"Each selection type has attributes through which its behavior can be
                    customized; for example we might wish for our brush to be tied only
                    to the ""x""
                    encoding to emphasize that feature in the data.",https://altair-viz.github.io/altair-viz-v4/user_guide/interactions.html
only,"The selection_interval()
                      function takes a few additional arguments; for
                      example we can bind the interval to only the x-axis, and set it such that the
                      empty selection contains none of the points:",https://altair-viz.github.io/altair-viz-v4/user_guide/interactions.html
must,"Similarly, we can specify multiple fields and/or encodings that must be
                    matched in order for a datum to be included in a selection.",https://altair-viz.github.io/altair-viz-v4/user_guide/interactions.html
only,Radio buttons that force only a single selection,https://altair-viz.github.io/altair-viz-v4/user_guide/interactions.html
note,Release Notes,https://altair-viz.github.io/altair-viz-v4/user_guide/configuration.html
only,"These methods and the properties that they set are only valid at the top level
                  of a chart, and can be thought of as a way of setting a chart theme: that is,
                  they set the default styles for the entire chart, and these defaults can be
                  overridden by specific style settings associated with chart elements.",https://altair-viz.github.io/altair-viz-v4/user_guide/configuration.html
only,"A boolean flag indicating if ARIA default attributes should be included for marks and
                            guides (SVG output only).",https://altair-viz.github.io/altair-viz-v4/user_guide/configuration.html
