KEYWORD,MATCHING SENTENCE,PAGE URL
only,"detwingle() only knows how to handle Windows-1252
embedded in UTF-8 (or vice versa, I suppose), but this is the most
common case.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
note,Note that you must know to call UnicodeDammit.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
must,Note that you must know to call UnicodeDammit.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
note,"Note that the two parsers mean slightly different things by
sourceline and sourcepos.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"The only real difference is that the copy is completely detached from
the original Beautiful Soup object tree, just as if extract() had
been called on it:",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"This section covers the most commonly
used customization techniques.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,Parsing only part of a document¶,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"You just create a SoupStrainer and pass it in
to the BeautifulSoup constructor as the parse_only argument.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
note,(Note that this feature won’t work if you’re using the html5lib parser.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"For example,
you may have developed the script on a computer that has lxml
installed, and then tried to run it on a computer that only has
html5lib installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"For example,
you may have developed the script on a computer that has lxml
installed, and then tried to run it on a computer that only has
html5lib installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
not support,")
Second, when you’re writing to a file and you pass in a Unicode
character that’s not supported by your default encoding.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
not support,")
Second, when you’re writing to a file and you pass in a Unicode
character that’s not supported by your default encoding.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"Or, if you really only
want one result, you need to use find() instead of
find_all().",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"Or, if you really only
want one result, you need to use find() instead of
find_all().",https://www.crummy.com/software/BeautifulSoup/bs4/doc
should,"If response time is critical, if you’re paying for computer time
by the hour, or if there’s any other reason why computer time is more
valuable than programmer time, you should forget about Beautiful Soup
and work directly atop lxml.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"Parsing only part of a document won’t save you much time parsing
the document, but it can save a lot of memory, and it’ll make
searching the document much faster.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
should,"Translations should be licensed under the MIT license,
just like Beautiful Soup and its English documentation are.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
should,"All you should have to do is change the
package name from BeautifulSoup to bs4.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"If you get the ImportError “No module named BeautifulSoup”, your
problem is that you’re trying to run Beautiful Soup 3 code, but you
only have Beautiful Soup 4 installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"If you get the ImportError “No module named BeautifulSoup”, your
problem is that you’re trying to run Beautiful Soup 3 code, but you
only have Beautiful Soup 4 installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"If you get the ImportError “No module named bs4”, your problem
is that you’re trying to run Beautiful Soup 4 code, but you only
have Beautiful Soup 3 installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"If you get the ImportError “No module named bs4”, your problem
is that you’re trying to run Beautiful Soup 4 code, but you only
have Beautiful Soup 3 installed.",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,BeautifulSoup(parseOnlyThese=.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,) -> BeautifulSoup(parse_only=.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,BeautifulSoup(parseOnlyThese=.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,) -> BeautifulSoup(parse_only=.,https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"Advanced parser customization
Parsing only part of a document
SoupStrainer


Customizing multi-valued attributes
Handling duplicate attributes
Instantiating custom subclasses",https://www.crummy.com/software/BeautifulSoup/bs4/doc
only,"Parsing only part of a document
SoupStrainer",https://www.crummy.com/software/BeautifulSoup/bs4/doc
