KEYWORD,MATCHING SENTENCE,PAGE URL
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/04_plotting.html
only,I want to plot only the columns of the data table with the data from Paris.,https://pandas.pydata.org/docs/getting_started/intro_tutorials/04_plotting.html
only,I want to plot only the columns of the data table with the data from Paris.,https://pandas.pydata.org/docs/getting_started/intro_tutorials/04_plotting.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/04_plotting.html
note,"In many development environments as well as IPython and
Jupyter Notebook, use the TAB button to get an overview of the available
methods, for example air_quality.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/04_plotting.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/05_add_columns.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/05_add_columns.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/05_add_columns.html
only,"The mapping should not be restricted to fixed names only, but can be a
mapping function as well.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/05_add_columns.html
should,"The mapping should not be restricted to fixed names only, but can be a
mapping function as well.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/05_add_columns.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/06_calculate_statistics.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/06_calculate_statistics.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/06_calculate_statistics.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/06_calculate_statistics.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,"Note
The air-quality data is provided in a so-called long format
data representation with each observation on a separate row and each
variable a separate column of the data table.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
only,"We focus on
\(NO_2\) data and only use the first two measurements of each
location (i.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
only,"443568


In the case of pivot(), the data is only rearranged.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
only,"In the case of pivot(), the data is only rearranged.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/07_reshape_table_layout.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
warning,"Warning
The air quality measurement station coordinates are stored in a data
file air_quality_stations.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,"36226



Note
The stations used in this example (FR04014, BETR801 and London
Westminster) are just three entries enlisted in the metadata table.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
only,"We
only want to add the coordinates of these three to the measurements
table, each on the corresponding rows of the air_quality table.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
only,"By choosing the left join, only the locations available
in the air_quality (left) table, i.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
warning,Warning,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
only,"We
only want to add the coordinates of these three to the measurements
table, each on the corresponding rows of the air_quality table.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
only,"By choosing the left join, only the locations available
in the air_quality (left) table, i.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
warning,"Warning
The air quality parameters metadata are stored in a data file
air_quality_parameters.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
warning,Warning,https://pandas.pydata.org/docs/getting_started/intro_tutorials/08_combine_dataframes.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
only,"I want to add a new column to the DataFrame containing only the month of the measurement
In [11]: air_quality[""month""] = air_quality[""datetime""].",https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
only,I want to add a new column to the DataFrame containing only the month of the measurement,https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/09_timeseries.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
only,"886     Montvila
887       Graham
888     Johnston
889         Behr
890       Dooley
Name: Surname, Length: 891, dtype: object


As we are only interested in the first part representing the surname
(element 0), we can again use the str accessor and apply Series.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
only,"As we are only interested in the first part representing the surname
(element 0), we can again use the str accessor and apply Series.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
only,"As there was
only one countess on the Titanic, we get one row as a result.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
only,"As there was
only one countess on the Titanic, we get one row as a result.",https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
note,Note,https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
warning,Warning,https://pandas.pydata.org/docs/getting_started/intro_tutorials/10_text_data.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/index.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/index.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_r.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_r.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
note,Note,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
warning,Warning,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
not support,"As of writing, FULL JOINs are not supported in all RDBMS (MySQL).",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
should,In pandas we select the rows that should remain instead of deleting them:,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sql.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,"(Note that this can be done in Excel with structured
references.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,Note,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
should,"Like Excel’s Text Import Wizard,
read_csv can take a number of parameters to specify how the data should be parsed.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
should,Should you wish to subsequently access the data in the tips.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
only,"Spreadsheet programs will only show one screenful of data at a time and then allow you to scroll, so
there isn’t really a need to limit output.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,"Note that we aren’t having to tell it to do that subtraction cell-by-cell — pandas handles that for
us.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,"Note this will still include multiple spaces within the string, so isn’t 100% equivalent.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,"(Note it’s possible to do so through a formula
as well.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
should,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_spreadsheets.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
note,Note,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
should,"Like PROC IMPORT, read_csv can take a number of parameters to specify
how the data should be parsed.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
note,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
should,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
must,"In SAS, data must be explicitly sorted before merging.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
must,"In SAS, if the group aggregations need to be used with
the original frame, it must be merged back together.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_sas.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
note,Note,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
should,"Like import delimited, read_csv() can take a number of parameters to specify
how the data should be parsed.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
note,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
should,Note there are more powerful approaches should you need them.,https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
must,"In Stata, to perform a merge, one data set must be in memory
and the other must be referenced as a file name on disk.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
must,"In
contrast, Python must have both DataFrames already in memory.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
only,"One can
keep only observations from the initial data set, the merged data set,
or the intersection of the two by using the values created in the
_merge variable.",https://pandas.pydata.org/docs/getting_started/comparison/comparison_with_stata.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/tutorials.html
note,Release notes,https://pandas.pydata.org/docs/getting_started/tutorials.html
note,"The
pandas-workshop GitHub repository
features detailed environment setup instructions (including a Binder environment),
slides and notebooks for following along, and exercises to practice the concepts.",https://pandas.pydata.org/docs/getting_started/tutorials.html
note,"Data analysis in Python with pandas
(2016-2018)
GitHub repo and
Jupyter Notebook",https://pandas.pydata.org/docs/getting_started/tutorials.html
note,"Data analysis in Python with pandas
(2016-2018)
GitHub repo and
Jupyter Notebook",https://pandas.pydata.org/docs/getting_started/tutorials.html
note,"Best practices with pandas
(2018)
GitHub repo and
Jupyter Notebook",https://pandas.pydata.org/docs/getting_started/tutorials.html
note,"Best practices with pandas
(2018)
GitHub repo and
Jupyter Notebook",https://pandas.pydata.org/docs/getting_started/tutorials.html
note,Release notes,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
note,Release notes,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,Only a single dtype is allowed.,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
note,Notes,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"all([axis, bool_only, skipna])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"any(*[, axis, bool_only, skipna])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"corr([method, min_periods, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"count([axis, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"cov([min_periods, ddof, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"idxmax([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"idxmin([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"kurt([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"kurtosis([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"max([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"mean([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"median([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"min([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"mode([axis, numeric_only, dropna])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"prod([axis, skipna, numeric_only, min_count])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"product([axis, skipna, numeric_only, min_count])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"quantile([q, axis, numeric_only, .",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"rank([axis, method, numeric_only, .",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"sem([axis, skipna, ddof, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"skew([axis, skipna, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"std([axis, skipna, ddof, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"sum([axis, skipna, numeric_only, min_count])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
only,"var([axis, skipna, ddof, numeric_only])",https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html#pandas.DataFrame
note,Release notes,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Release notes,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
must,"If data is an ndarray, index must be the same length as data.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
not support,"If an operation
that does not support duplicate index values is attempted, an exception
will be raised at that time.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
must,"If data is a scalar value, an index must be
provided.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note that s and s2 refer to different objects.,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
only,"It is generally the most commonly used
pandas object.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
must,All ndarrays must share the same length.,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
must,"If an index is passed, it must
also be the same length as the arrays.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Note,https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
only,"The result will be a DataFrame with the same index as the input Series, and
with one column whose name is the original name of the Series (only if no other
column name provided).",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
should,"Please be aware, that all values in the list should be dataclasses, mixing
types in the list would result in a TypeError.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
must,"You can insert raw ndarrays but their length must match the length of the
DataFrame’s index.",https://pandas.pydata.org/docs/user_guide/dsintro.html#dsintro
note,Release notes,https://pandas.pydata.org/docs/user_guide/io.html#io
note,Release notes,https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
note,"Note that regex
delimiters are prone to ignoring quoted data.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,"If this option is set to True, nothing should be passed in for the
delimiter parameter.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,"Note that this parameter ignores commented lines and empty
lines if skip_blank_lines=True, so header=0 denotes the first
line of data rather than the first line of the file.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,"If file contains no header row, then you should
explicitly pass header=None.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
must,"If list-like, all elements must either
be positional (i.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,"whether a DataFrame should have NumPy
arrays, nullable dtypes are used for all dtypes that have a nullable
implementation when “numpy_nullable” is set, pyarrow is used for all
dtypes if “pyarrow” is set.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"Multithreading is currently only supported by
the pyarrow engine.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,"If callable, the callable function will be evaluated against the row
indices, returning True if the row should be skipped and False otherwise:",https://pandas.pydata.org/docs/user_guide/io.html#io
note,"Note that the entire file is read into a single DataFrame regardless,
use the chunksize or iterator parameter to return the data in chunks.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"If keep_default_na is True, and na_values are not specified, only
the default NaN values are used for parsing.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"If keep_default_na is True, and na_values are not specified, only
the default NaN values are used for parsing.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"If keep_default_na is False, and na_values are specified, only
the NaN values specified na_values are used for parsing.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"If keep_default_na is False, and na_values are specified, only
the NaN values specified na_values are used for parsing.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,"Note that if na_filter is passed in as False, the keep_default_na and
na_values parameters will be ignored.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
must,"If using ‘zip’,
the ZIP file must contain only one data file to be read in.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"If using ‘zip’,
the ZIP file must contain only one data file to be read in.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,Specifies which converter the C engine should use for floating-point values.,https://pandas.pydata.org/docs/user_guide/io.html#io
only,Only valid with C parser.,https://pandas.pydata.org/docs/user_guide/io.html#io
note,The character used to denote the start and end of a quoted item.,https://pandas.pydata.org/docs/user_guide/io.html#io
should,Indicates remainder of line should not be parsed.,https://pandas.pydata.org/docs/user_guide/io.html#io
must,"This parameter must be a single
character.",https://pandas.pydata.org/docs/user_guide/io.html#io
warning,"If it is necessary to
override values, a ParserWarning will be issued.",https://pandas.pydata.org/docs/user_guide/io.html#io
warning,"‘warn’, print a warning when a bad line is encountered and skip that line.",https://pandas.pydata.org/docs/user_guide/io.html#io
warning,"‘warn’, print a warning when a bad line is encountered and skip that line.",https://pandas.pydata.org/docs/user_guide/io.html#io
warning,"‘skip’, skip bad lines without raising or warning when they are encountered.",https://pandas.pydata.org/docs/user_guide/io.html#io
warning,"‘skip’, skip bad lines without raising or warning when they are encountered.",https://pandas.pydata.org/docs/user_guide/io.html#io
only,"Fortunately, pandas offers more than one way to ensure that your column(s)
contain only one dtype.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
note,"It is important to note that the overall column will be
marked with a dtype of object, which is used for columns with mixed dtypes.",https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
note,Note,https://pandas.pydata.org/docs/user_guide/io.html#io
warning,Warning,https://pandas.pydata.org/docs/user_guide/io.html#io
should,"The encoding argument should be used for encoded unicode data, which will
result in byte strings being decoded to unicode in the result:",https://pandas.pydata.org/docs/user_guide/io.html#io
note,"Note that if you wish to combine multiple columns into a single date column, a
nested list must be used.",https://pandas.pydata.org/docs/user_guide/io.html#io
must,"Note that if you wish to combine multiple columns into a single date column, a
nested list must be used.",https://pandas.pydata.org/docs/user_guide/io.html#io
should,"In other words, parse_dates=[1, 2] indicates that
the second and third columns should each be parsed as separate date columns
while parse_dates=[[1, 2]] means the two columns should be parsed into a
single column.",https://pandas.pydata.org/docs/user_guide/io.html#io
