KEYWORD,MATCHING SENTENCE,PAGE URL
warning,FutureWarning to changed behavior,https://numpy.org/doc/stable/release.html
warning,NoseTester behaviour of warnings during testing,https://numpy.org/doc/stable/release.html
warning,"interp can now interpolate complex values
New polynomial evaluation function polyvalfromroots added
New array creation function geomspace added
New context manager for testing warnings
New masked array functions ma.",https://numpy.org/doc/stable/release.html
warning,"vectorize
Emit py3kwarnings for division of integer arrays
numpy.",https://numpy.org/doc/stable/release.html
warning,New context manager for testing warnings,https://numpy.org/doc/stable/release.html
warning,Emit py3kwarnings for division of integer arrays,https://numpy.org/doc/stable/release.html
warning,stacklevel of warnings increased,https://numpy.org/doc/stable/release.html
note,"0
Highlights
Build System Changes
Future Changes
Compatibility notes
datetime64 changes
linalg.",https://numpy.org/doc/stable/release.html
warning,"dot now raises TypeError instead of ValueError
FutureWarning to changed behavior
% and // operators
C API
object dtype detection for old-style classes


New Features
Improvements
np.",https://numpy.org/doc/stable/release.html
note,"Compatibility notes
datetime64 changes
linalg.",https://numpy.org/doc/stable/release.html
warning,FutureWarning to changed behavior,https://numpy.org/doc/stable/release.html
warning,"FutureWarnings
Assigning to slices/views of MaskedArray",https://numpy.org/doc/stable/release.html
note,Compatibility notes,https://numpy.org/doc/stable/release.html
note,"2
Compatibility notes
Relaxed stride checking is no longer the default
Fix swig bug in numpy.",https://numpy.org/doc/stable/release.html
note,"Compatibility notes
Relaxed stride checking is no longer the default
Fix swig bug in numpy.",https://numpy.org/doc/stable/release.html
note,Notes,https://numpy.org/doc/stable/release.html
note,"0
Highlights
Dropped Support
Future Changes
Compatibility notes
Default casting rule change
numpy version string
relaxed stride checking
Concatenation of 1d arrays along any but axis=0 raises IndexError
np.",https://numpy.org/doc/stable/release.html
warning,"broadcast_to for invoking array broadcasting
New context manager clear_and_catch_warnings for testing warnings
cov has new fweights and aweights arguments
Support for the ‘@’ operator in Python 3.",https://numpy.org/doc/stable/release.html
note,"Compatibility notes
Default casting rule change
numpy version string
relaxed stride checking
Concatenation of 1d arrays along any but axis=0 raises IndexError
np.",https://numpy.org/doc/stable/release.html
warning,"broadcast_to for invoking array broadcasting
New context manager clear_and_catch_warnings for testing warnings
cov has new fweights and aweights arguments
Support for the ‘@’ operator in Python 3.",https://numpy.org/doc/stable/release.html
warning,New context manager clear_and_catch_warnings for testing warnings,https://numpy.org/doc/stable/release.html
note,"0
Highlights
Dropped Support
Future Changes
Compatibility notes
The diagonal and diag functions return readonly views.",https://numpy.org/doc/stable/release.html
only,"0
Highlights
Dropped Support
Future Changes
Compatibility notes
The diagonal and diag functions return readonly views.",https://numpy.org/doc/stable/release.html
note,"Compatibility notes
The diagonal and diag functions return readonly views.",https://numpy.org/doc/stable/release.html
only,"Compatibility notes
The diagonal and diag functions return readonly views.",https://numpy.org/doc/stable/release.html
only,The diagonal and diag functions return readonly views.,https://numpy.org/doc/stable/release.html
note,"0
Highlights
Dropped Support
Future Changes
Compatibility notes
NPY_RELAXED_STRIDES_CHECKING
Binary operations with non-arrays as second argument
Function median used with overwrite_input only partially sorts array
Fix to financial.",https://numpy.org/doc/stable/release.html
only,"0
Highlights
Dropped Support
Future Changes
Compatibility notes
NPY_RELAXED_STRIDES_CHECKING
Binary operations with non-arrays as second argument
Function median used with overwrite_input only partially sorts array
Fix to financial.",https://numpy.org/doc/stable/release.html
warning,"npv
Runtime warnings when comparing NaN numbers


New Features
Support for linear algebra on stacked arrays
In place fancy indexing for ufuncs
New functions partition and argpartition
New functions nanmean, nanvar and nanstd
New functions full and full_like
IO compatibility with large files
Building against OpenBLAS
New constant
New modes for qr
New invert argument to in1d
Advanced indexing using np.",https://numpy.org/doc/stable/release.html
note,"Compatibility notes
NPY_RELAXED_STRIDES_CHECKING
Binary operations with non-arrays as second argument
Function median used with overwrite_input only partially sorts array
Fix to financial.",https://numpy.org/doc/stable/release.html
only,"Compatibility notes
NPY_RELAXED_STRIDES_CHECKING
Binary operations with non-arrays as second argument
Function median used with overwrite_input only partially sorts array
Fix to financial.",https://numpy.org/doc/stable/release.html
only,Function median used with overwrite_input only partially sorts array,https://numpy.org/doc/stable/release.html
warning,Runtime warnings when comparing NaN numbers,https://numpy.org/doc/stable/release.html
note,"0
Highlights
Compatibility notes
New features
Reduction UFuncs Generalize axis= Parameter
Reduction UFuncs New keepdims= Parameter
Datetime support
Custom formatter for printing arrays
New function numpy.",https://numpy.org/doc/stable/release.html
note,Compatibility notes,https://numpy.org/doc/stable/release.html
warning,"0
Highlights
Python 3 compatibility
PEP 3118 compatibility


New features
Warning on casting complex to real
Dot method for ndarrays
linalg.",https://numpy.org/doc/stable/release.html
warning,"New features
Warning on casting complex to real
Dot method for ndarrays
linalg.",https://numpy.org/doc/stable/release.html
warning,Warning on casting complex to real,https://numpy.org/doc/stable/release.html
warning,Improvements to build warnings,https://numpy.org/doc/stable/release.html
note,Release notes,https://numpy.org/doc/stable/user/absolute_beginners.html
note,Release notes,https://numpy.org/doc/stable/user/absolute_beginners.html
note,"Note that it is not part of the
code and will cause an error if typed or pasted into the Python
shell.",https://numpy.org/doc/stable/user/absolute_beginners.html
should,"While a Python list can contain
different data types within a single list, all of the elements in a NumPy array
should be homogeneous.",https://numpy.org/doc/stable/user/absolute_beginners.html
only,"For 3-D or higher dimensional arrays, the term
tensor is also commonly used.",https://numpy.org/doc/stable/user/absolute_beginners.html
should,The shape should be compatible with the original shape.,https://numpy.org/doc/stable/user/absolute_beginners.html
should,"You can
specify either the number of equally shaped arrays to return or the columns
after which the division should occur.",https://numpy.org/doc/stable/user/absolute_beginners.html
should,NumPy understands that the multiplication should happen with each cell.,https://numpy.org/doc/stable/user/absolute_beginners.html
must,"The dimensions of
your array must be compatible, for example, when the dimensions of both arrays
are equal or when one of them is 1.",https://numpy.org/doc/stable/user/absolute_beginners.html
only,"You can do these arithmetic operations on matrices of different sizes, but only
if one matrix has only one column or one row.",https://numpy.org/doc/stable/user/absolute_beginners.html
only,You can easily reverse only the rows with:,https://numpy.org/doc/stable/user/absolute_beginners.html
only,Or reverse only the columns with:,https://numpy.org/doc/stable/user/absolute_beginners.html
only,You can also reverse the contents of only one column or row.,https://numpy.org/doc/stable/user/absolute_beginners.html
only,They only need to be the same size.,https://numpy.org/doc/stable/user/absolute_beginners.html
note,Release notes,https://numpy.org/doc/stable/user/whatisnumpy.html
note,Release notes,https://numpy.org/doc/stable/user/whatisnumpy.html
note,Release notes,https://numpy.org/doc/stable/user/quickstart.html
note,Release notes,https://numpy.org/doc/stable/user/quickstart.html
should,"After reading, you should be able to:",https://numpy.org/doc/stable/user/quickstart.html
note,Note that numpy.,https://numpy.org/doc/stable/user/quickstart.html
only,"array, which only handles one-dimensional
arrays and offers less functionality.",https://numpy.org/doc/stable/user/quickstart.html
only,"If an array is too large to be printed, NumPy automatically skips the
central part of the array and only prints the corners:",https://numpy.org/doc/stable/user/quickstart.html
should,"In general, for arrays with more than two dimensions,
hstack stacks along their second
axes, vstack stacks along their
first axes, and concatenate
allows for an optional arguments giving the number of the axis along
which the concatenation should happen.",https://numpy.org/doc/stable/user/quickstart.html
note,Note,https://numpy.org/doc/stable/user/quickstart.html
should,"Using hsplit, you can split an
array along its horizontal axis, either by specifying the number of
equally shaped arrays to return, or by specifying the columns after
which the division should occur:",https://numpy.org/doc/stable/user/quickstart.html
should,Sometimes copy should be called after slicing if the original array is not required anymore.,https://numpy.org/doc/stable/user/quickstart.html
must,"After application of the broadcasting rules, the sizes of all arrays
must match.",https://numpy.org/doc/stable/user/quickstart.html
must,"The arrays of
indices for each dimension must have the same shape.",https://numpy.org/doc/stable/user/quickstart.html
only,"Even though 0 occurs twice in the list of indices, the 0th element is
only incremented once.",https://numpy.org/doc/stable/user/quickstart.html
note,"Note that the length of the 1D boolean array must coincide with the
length of the dimension (or axis) you want to slice.",https://numpy.org/doc/stable/user/quickstart.html
must,"Note that the length of the 1D boolean array must coincide with the
length of the dimension (or axis) you want to slice.",https://numpy.org/doc/stable/user/quickstart.html
only,"In MATLAB this is quite easy: if x and y are two vectors of the
same length you only need do m=[x;y].",https://numpy.org/doc/stable/user/quickstart.html
only,histogram only generates the data.,https://numpy.org/doc/stable/user/quickstart.html
note,SciPy Lecture Notes,https://numpy.org/doc/stable/user/quickstart.html
note,SciPy Lecture Notes,https://numpy.org/doc/stable/user/quickstart.html
note,Release notes,https://numpy.org/doc/stable/user/basics.html
note,Release notes,https://numpy.org/doc/stable/user/basics.html
note,Release notes,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,Release notes,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,Notes,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,Which should I use?,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"Also assume below that if the Notes talk about “matrix” that the
arguments are two-dimensional entities.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,Notes,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,see note HELP,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
only,"short-circuiting logical AND operator (Python native operator);
scalar arguments only",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
only,"short-circuiting logical OR operator (Python native operator);
scalar arguments only",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"(Note: When saving arrays to
data.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,Notes,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,turn array into vector (note that this forces a copy).,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,create an increasing vector (see note RANGES),https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,create an increasing vector (see note RANGES),https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"element-by-element AND operator (NumPy ufunc) See note
LOGICOPS",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,element-by-element OR operator (NumPy ufunc) See note LOGICOPS,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"LU decomposition with partial pivoting
(note: P(MATLAB) == transpose(P(NumPy)))",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,Notes#,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
only,"RANGES: In MATLAB, 0:5 can be used as both a range literal
and a ‘slice’ index (inside parentheses); however, in Python, constructs
like 0:5 can only be used as a slice index (inside square
brackets).",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"Note that
r_ is not called like a function or a constructor, but rather
indexed using square brackets, which allows the use of Python’s slice
syntax in the arguments.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,"If you would have used MATLAB’s &
or | operators, you should use the NumPy ufuncs
logical_and/logical_or.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,"As
reshape (usually) produces views onto the same storage, it should be
possible to do this fairly efficiently.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
note,"Note that the scan order used by
reshape in NumPy defaults to the ‘C’ order, whereas MATLAB uses the
Fortran order.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,"But if you are converting reshapes from MATLAB
code which relies on the scan order, then this MATLAB code: z =
reshape(x,3,4); should become z = x.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,Which should I use?,https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
only,"5 the only disadvantage of using the array type was that you
had to use dot instead of * to multiply (reduce) two tensors
(scalar product, matrix vector multiplication etc.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
only,"In practice there
are only a handful of key differences between the two.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
must,"They must be
cast as single-column or single-row matrices.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
should,"This shouldn’t happen with NumPy functions (if it does
it’s a bug), but 3rd party code based on NumPy may not honor type
preservation like NumPy does.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
must,"They must be
cast as single-column or single-row matrices.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
must,"They must be
cast as single-column or single-row matrices.",https://numpy.org/doc/stable/user/numpy-for-matlab-users.html
