KEYWORD,MATCHING SENTENCE,PAGE URL
note,Release notes,https://docs.scipy.org/doc/scipy/release.html
note,Release Notes#,https://docs.scipy.org/doc/scipy/release.html
note,"For full details,-notes
see the commit logs.",https://docs.scipy.org/doc/scipy/release.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/special.html
note,"Note, in particular, that the function is
overloaded to support real and complex arguments; the correct variant
is selected at compile time.",https://docs.scipy.org/doc/scipy/tutorial/special.html
should,"The following sections discuss how to use these advantages to
potentially speed up your code, though, of course, one should always
profile the code first to make sure putting in the extra effort will
be worth it.",https://docs.scipy.org/doc/scipy/tutorial/special.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/integrate.html
note,"Note that the numerically-computed integral is
within \(1.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
warning,Warning,https://docs.scipy.org/doc/scipy/tutorial/integrate.html
note,"This integral can be evaluated using the expression below (Note the use of the
non-constant lambda functions for the upper limit of the inner integral):",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
note,"Note that the order of arguments for f must match the order of the
integration bounds; i.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
must,"Note that the order of arguments for f must match the order of the
integration bounds; i.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
only,"If the samples are not
equally spaced, then the result is exact only if the function is a polynomial
of order 2 or less.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
must,"The user must link any math libraries,
etc.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
note,"Note that the
coordinates are passed in as an array of doubles rather than a separate argument.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
not support,"Please be aware however that the default integration method
RK45 does not support jacobian matrices and thereby another integration method has
to be chosen.",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
must,"We must combine
\(\{u_k\}\) and \(\{v_k\}\) into a single vector of length \(2N\).",https://docs.scipy.org/doc/scipy/tutorial/integrate.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"optimize package provides several commonly used
optimization algorithms.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"Note that the Rosenbrock function and its derivatives are included in
scipy.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
must,"optimize
expect a numpy array as their first parameter which is to be optimized
and must return a float value.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
must,"The exact calling signature must be
f(x, *args) where x represents a numpy array and args
a tuple of additional arguments supplied to the objective function.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"It requires only function evaluations and is a good
choice for simple minimization problems.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"Another optimization algorithm that needs only function calls to find
the minimum is Powell’s method available by setting method='powell' in
minimize.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"As an alternative to using the args parameter of minimize, simply
wrap the objective function in a new function that accepts only x.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
must,"The
Broyden-Fletcher-Goldfarb-Shanno (BFGS) method typically requires
fewer function calls than the simplex algorithm even when the gradient
must be estimated.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"optimize functions support this feature,
and moreover, it is only for sharing calculations between the function and its
gradient, whereas in some problems we will want to share calculations with the
Hessian (second derivative of the objective function) and constraints.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
must,"To take full advantage of the
Newton-CG method, a function which computes the Hessian must be
provided.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"The Hessian matrix itself does not need to be constructed,
only a vector which is the product of the Hessian with an arbitrary
vector needs to be available to the minimization routine.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"The Newton-CG algorithm only needs
the product of the Hessian times an arbitrary vector.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"Similar to the trust-ncg method, the trust-krylov method is a method
suitable for large-scale problems as it uses the hessian only as linear
operator by means of matrix-vector products.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"Since only the product of the Hessian
with an arbitrary vector is needed, the algorithm is specially suited for dealing
with sparse Hessians, allowing low storage requirements and significant time savings for
those sparse problems.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
not support,The Hessian product option is not supported by this algorithm.,https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"1701]\),
for which only the first and fourth constraints are active.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"shgo has a second method, which returns all local minima rather than
only what it thinks is the global minimum:",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"To do this, one should simply precompute residuals as
\(f_i(\mathbf{x}) = w_i (\varphi(t_i; \mathbf{x}) - y_i)\), where \(w_i\)
are weights assigned to each observation.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,Often only the minimum of an univariate function (i.,https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"There are, actually, two methods that can be used to minimize an univariate
function: brent and golden, but golden is included only for academic
purposes and should rarely be used.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"There are, actually, two methods that can be used to minimize an univariate
function: brent and golden, but golden is included only for academic
purposes and should rarely be used.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"Optimally, a bracket
(the bracket parameter) should be given which contains the minimum desired.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"The interval
constraint allows the minimization to occur only between two fixed
endpoints, specified using the mandatory bounds parameter.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"The idea is that instead of solving
\(J{\bf s}={\bf y}\) one solves \(MJ{\bf s}=M{\bf y}\): since
matrix \(MJ\) is “closer” to the identity matrix than \(J\)
is, the equation should be easier for the Krylov method to deal with.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"For the problem in the previous section, we note that the function to
solve consists of two parts: the first one is the application of the
Laplace operator, \([\partial_x^2 + \partial_y^2] P\), and the second
is the integral.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"We want to maximize the objective
function, but linprog can only accept a minimization problem.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"If we define the vector of decision variables \(x = [x_1, x_2, x_3, x_4]^T\), the objective weights vector \(c\) of linprog in this problem
should be",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"As noted in the linprog documentation, the default value of bounds is (0, None), meaning that the
lower bound on each decision variable is 0, and the upper bound on each decision variable is infinity:
all the decision variables are non-negative.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,Note that this result is not the same as the sum of the minimum times for each swimming style:,https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"Although the objective function and inequality constraints are linear in the
decision variables \(x_i\), this differs from a typical linear
programming problem in that the decision variables can only assume integer
values.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
only,"Specifically, our decision variables can only be \(0\) or
\(1\), so this is known as a binary integer linear program (BILP).",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"If we are following the usual rules of linear algebra, the input A should
be a  two-dimensional matrix, and the lower and upper bounds lb and ub
should be one-dimensional vectors, but LinearConstraint is forgiving
as long as the inputs can be broadcast to consistent shapes.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"Note that milp minimizes the objective function, but we
want to maximize the total value, so we set c to be negative of the values.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
should,"This means that we should select the items 1, 2, 4, 5, 6 to optimize the total
value under the size constraint.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"Note that this is different from we would have
obtained had we solved the linear programming relaxation (without integrality
constraints) and attempted to round the decision variables.",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,"For more MILP tutorials, see the Jupyter notebooks on SciPy Cookbooks:",https://docs.scipy.org/doc/scipy/tutorial/optimize.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/interpolate.html
only,cubic (2D only),https://docs.scipy.org/doc/scipy/tutorial/interpolate.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,"Typically, only the FFT
corresponding to positive frequencies is plotted.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
note,"The example below plots the FFT of two complex exponentials; note the
asymmetric spectrum.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,"The function rfft calculates the FFT of a real sequence and outputs the
complex FFT coefficients \(y[n]\) for only half of the frequency range.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
should,"By default, irfft assumes the output signal should be of even length.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
must,"To recover the original odd-length signal, we must pass the output shape by
the n parameter.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,"There are 8 types of the DCT [WPC], [Mak];
however, only the first 4 types are implemented in scipy.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
note,Note that the DCT-I is only supported for input size > 1.,https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,Note that the DCT-I is only supported for input size > 1.,https://docs.scipy.org/doc/scipy/tutorial/fft.html
should,"For this reason, we should use the function idct using the same type for both,
giving a correctly normalized result.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,"The DCT exhibits the “energy compaction property”, meaning that for many
signals only the first few DCT coefficients have significant magnitude.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,"There are, theoretically, 8 types of the DST for different combinations of
even/odd boundary conditions and boundary offsets [WPS], only the first 4
types are implemented in scipy.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
note,Note also that the DST-I is only supported for input size > 1.,https://docs.scipy.org/doc/scipy/tutorial/fft.html
only,Note also that the DST-I is only supported for input size > 1.,https://docs.scipy.org/doc/scipy/tutorial/fft.html
should,"For this reason, we should use the function idst using the same type for both,
giving a correctly normalized result.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
must,"Care must be taken to minimise numerical ringing due to the circular nature
of FFT convolution.",https://docs.scipy.org/doc/scipy/tutorial/fft.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"While the
B-spline algorithms could technically be placed under the
interpolation category, they are included here because they only work
with equally-spaced data and make heavy use of filter-theory and
transfer-function formalism to provide a fast B-spline transform.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"This equation can only be implemented directly if we limit the
sequences to finite-support sequences that can be stored in a
computer, choose \(n=0\) to be the starting point of both
sequences, let \(K+1\) be that value for which
\(x\left[n\right]=0\) for all \(n\geq K+1\) and \(M+1\) be
that value for which \(h\left[n\right]=0\) for all \(n\geq M+1\),
then the discrete convolution expression is",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"If the flag has a value of ‘same’, then only the middle \(K\) values are
returned, starting at \(y\left[\left\lfloor \frac{M-1}{2}\right\rfloor
\right]\), so that the output has the same length as the first input.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"If the flag
has a value of ‘valid’, then only the middle
\(K-M+1=\left(K+1\right)-\left(M+1\right)+1\) output values are returned,
where \(z\) depends on all of the values of the smallest input from
\(h\left[0\right]\) to \(h\left[M\right].",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"\) In other words, only the
values \(y\left[M\right]\) to \(y\left[K\right]\) inclusive are
returned.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"It is implemented so that only one
signal needs to be delayed.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"\) Note that \(b_{K}=0\) if \(K>M\)
and \(a_{K}=0\) if \(K>N.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"\) In this way, the output at time \(n\)
depends only on the input at time \(n\) and the value of \(z_{0}\) at
the previous time.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
should,"\) In other
words, perhaps you have the values of \(x\left[-M\right]\) to
\(x\left[-1\right]\) and the values of \(y\left[-N\right]\) to
\(y\left[-1\right]\) and would like to determine what values of
\(z_{m}\left[-1\right]\) should be delivered as initial conditions to the
difference-equation filter.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that the output signal \(y[n]\) has the same length as the length as
the input signal \(x[n]\).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that firwin uses, per default, a normalized frequency defined such
that the value \(1\) corresponds to the Nyquist frequency, whereas the
function freqz is defined such that the value \(\pi\) corresponds
to the Nyquist frequency.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note the linear scaling of the y-axis and the different definition of the
Nyquist frequency in firwin2 and freqz (as explained above).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note the much lower filter order (order 4)
compared with the FIR filters from the examples above in order to reach the same
stop-band attenuation of \(\approx 60\) dB.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"This “positive powers” form is found more commonly in controls
engineering.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
must,"If M and N are not equal, the discrete-time
transfer function coefficients must first be converted to the “positive
powers” form before finding the poles and zeros.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"State-space is the most general representation and the only one that allows
for multiple-input, multiple-output (MIMO) systems.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"A median filter is commonly applied when noise is markedly non-Gaussian or
when it is desired to preserve edges.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"A specialized version that works
only for 2-D arrays is available as medfilt2d.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
should,"The order filter takes an
additional argument besides the input array and the region mask that specifies
which of the elements in the sorted list of neighbor array values should be
used as the output.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"This is
not the Wiener filter commonly described in image-reconstruction problems but,
instead, it is a simple, local-mean filter.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note the much smoother noise floor of
the spectrogram.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"The lombscargle function calculates the periodogram using a slightly
modified algorithm due to Townsend [3], which allows the periodogram to be
calculated using only a single pass through the input arrays for each
frequency.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,", only evaluating the STFT at discrete grid points
\(S[q, p] := S(q \Delta f, p\Delta t)\), \(q,p\in\IZ\), needs to be
used.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"\]
Note that a linear phase \(\phi_m\) (see phase_shift) can be
specified, which corresponds to shifting the input by \(\phi_m\)
samples.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that a linear phase \(\phi_m\) (see phase_shift) can be
specified, which corresponds to shifting the input by \(\phi_m\)
samples.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,Note that an inverse STFT does not necessarily exist for all windows and hop sizes.,https://docs.scipy.org/doc/scipy/tutorial/signal.html
must,"For a given
window \(w[m]\) the hop size \(h\) must be small enough to ensure that
every sample of \(x[k]\) is touched by a non-zero value of at least one
window slice.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"The x-axis denotes the time \(t\), which corresponds to the sample index
k indicated by the bottom row of blue boxes.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"The y-axis denotes the time
slice index \(p\).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"\rangle\) denotes the scalar product of
\(\mathcal{H}\).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"An STFT evaluated only at discrete grid
points \(S(q \Delta f, p\Delta t)\) is called  a “Gabor frame” in
literature [4] [5].",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"p}\) has only non-zeros
entries on the \((ph)\)-th minor diagonal, i.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that \(\vb{F}\) is unitary, i.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,", having only non-zero
entries on the \((ph)\)-th minor diagonal.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"The sum term in the inverse can
be interpreted as sliding \(|w[\mu]|^2\) over \(w[m]\) (with an
incorporated inversion), so only components overlapping with \(w[m]\) have
an effect.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"Since \(w[m] = 0\) holds for \(m \not\in\{0, \ldots, M-1\}\), it is
only required to sum over the indexes \(\eta\) fulfilling
\(|\eta| < M/h\).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that \(w_d[m]\) is not a unique dual window, due to \(\vb{s}\)
typically having more entries than \(\vb{x}\).",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that the slices with identical time stamps produce equal results
(up to numerical accuracy), i.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,"Note that the legacy implementation returns a signal which is longer than the
original.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"Furthermore, only slices which do not stick out to the right are returned,
centering the last slice at 4.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"There is no direct
correspondence for all combinations in the ShortTimeFFT, since it provides
only ‘magnitude’, ‘psd’ or no scaling of the window at all.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
only,"The ShortTimeFFT raises
a TypeError, since the utilized rfft function only accepts
real-valued inputs.",https://docs.scipy.org/doc/scipy/tutorial/signal.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,"Usually, \(\mathbf{B}\) is denoted
\(\mathbf{B}=\mathbf{A}^{-1}\) .",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,"The determinant of a square matrix \(\mathbf{A}\) is often denoted
\(\left|\mathbf{A}\right|\) and is a quantity often used in linear
algebra.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
only,"This is a recursive way to define the determinant, where the base case
is defined by accepting that the determinant of a \(1\times1\) matrix is the only matrix element.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
only,"For matrix \(\mathbf{A}\), the only valid values for norm are \(\pm2,\pm1,\) \(\pm\) inf, and ‘fro’ (or ‘f’) Thus,",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
only,"The eigenvalue-eigenvector problem is one of the most commonly
employed linear algebra operations.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
only,"By definition, eigenvectors are only defined up to a constant scale
factor.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
should,"lu_factor should be used
followed by repeated applications of the command
linalg.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,"\) Note, however,
that in SciPy independent algorithms are used to find QR and SVD
decompositions.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
only,"When
\(\mathbf{A}\) is a real-valued matrix, the real Schur form is only
quasi upper triangular because \(2\times2\) blocks extrude from
the main diagonal corresponding to any complex-valued
eigenvalues.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,Note,https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,"Note that the function
needs to accept complex numbers as input in order to work with this
algorithm.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,"Note how, by virtue of how matrix analytic functions are defined,
the Bessel function has acted on the matrix eigenvalues.",https://docs.scipy.org/doc/scipy/tutorial/linalg.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,"Sparse arrays are arrays where only a few locations in the array have any data, most of the locations are considered as “empty”.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,Sparse arrays are a special kind of array where only a few locations in the array have data.,https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,"This allows for compressed representations of the data to be used, where only the locations where data exists are recorded.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
note,"Note that in our dense array, we have five nonzero values.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,"After, there are only five stored elements.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
note,"Note that there are six stored elements in this sparse array, despite only having five unique locations where data occurs.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,"Note that there are six stored elements in this sparse array, despite only having five unique locations where data occurs.",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
only,"Now there are only five stored elements in our sparse array, and it is identical to the array we have been working with throughout this guide:",https://docs.scipy.org/doc/scipy/tutorial/sparse.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/arpack.html
only,"In order to find these
solutions, it requires only left-multiplication by the matrix in question.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
only,"The power of ARPACK is that it can compute only a specified subset of
eigenvalue/eigenvector pairs.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
note,"Note that ARPACK is generally better at finding extremal eigenvalues, that
is, eigenvalues with large magnitudes.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
only,"Especially,
if only a few eigenvectors and eigenvalues are needed, ARPACK can be a
better option.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
note,"Note that the transformation from \(\nu \to \lambda\) takes place
entirely in the background.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
note,"Note that the shift-invert mode requires the internal solution of a matrix
inverse.",https://docs.scipy.org/doc/scipy/tutorial/arpack.html
note,Note that the eigenvalues of this operator are all imaginary.,https://docs.scipy.org/doc/scipy/tutorial/arpack.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/csgraph.html
note,Note that each step involves changing just one letter of the word.,https://docs.scipy.org/doc/scipy/tutorial/csgraph.html
only,"Each of these words will
become a node in our graph, and we will create edges connecting the nodes
associated with each pair of words which differs by only one letter.",https://docs.scipy.org/doc/scipy/tutorial/csgraph.html
only,"So we see that the shortest path between “ape” and “man” contains only
five steps.",https://docs.scipy.org/doc/scipy/tutorial/csgraph.html
only,"This is three fewer links than our initial example: the path from “ape” to “man”
is only five steps.",https://docs.scipy.org/doc/scipy/tutorial/csgraph.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/spatial.html
note,"It is important to note that not all points necessarily appear as
vertices of the triangulation, due to numerical precision issues in
forming the triangulation.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
note,"Note that such degeneracies can occur not only because of duplicated
points, but also for more complicated geometrical reasons, even in
point sets that at first sight seem well-behaved.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
only,"Note that such degeneracies can occur not only because of duplicated
points, but also for more complicated geometrical reasons, even in
point sets that at first sight seem well-behaved.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
note,"The Voronoi vertices denote the set of points forming the polygonal
edges of the Voronoi regions.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
only,"Indeed,
only one of the regions, [0, 1, 3, 2], is bounded.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
note,"Note here that
due to similar numerical precision issues as in Delaunay triangulation
above, there may be fewer Voronoi regions than input points.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
only,"-1 is again a point at infinity — only 4 of
the 12 lines are a bounded line segment, while others extend to
infinity.",https://docs.scipy.org/doc/scipy/tutorial/spatial.html
note,Release notes,https://docs.scipy.org/doc/scipy/tutorial/stats.html
note,Note: This documentation is work in progress.,https://docs.scipy.org/doc/scipy/tutorial/stats.html
